cantidad_leche_litros;temperatura_fermentacion;tiempo_fermentacion_horas;cantidad_cultivos_miligramos;tiempo_colado_horas;contenido_grasa_porcentaje;nivel_acidez_pH;cantidad_proteina_gramos;textura_puntuacion;sabor_puntuacion;nivel_calidad
41,95;44,02;6,33;40,17;3,12;4,21;4,23;5,86;3,93;9,32;4,89
23,39;35,48;7,14;48,3;4,12;8,06;4,3;6,7;7,26;6,18;5,19
49,69;37,73;8,5;39,17;3,17;3,95;4,16;3,53;8,77;1,46;3,8
25,07;40,97;4,68;50,83;2,67;6,06;4,39;5,93;7,51;8,21;5,43
97,65;36,25;10,01;51,29;1,34;8,44;4,07;4,82;1,6;3,67;3,14
58,96;42,91;8,44;57,46;3,22;8,77;4,12;5,82;2,96;1,87;3,27
41,89;39,4;5,34;27,48;2,85;6,22;4,36;7,68;5,94;9,14;5,66
65,98;36,63;7,86;29,08;4,5;7,83;4,06;4,8;3,0;9,54;4,58
92,63;39,22;6,46;58,52;1,3;9,25;4,18;4,13;5,79;3,75;3,9
81,46;41,73;8,55;48,46;4,06;9,24;4,21;7,67;1,45;1,62;3,31
79,19;39,18;6,77;51,5;4,25;3,9;4,38;4,18;5,56;4,11;3,83
90,62;38,81;7,61;55,47;3,59;9,86;4,03;5,56;3,7;9,58;4,91
24,91;35,4;8,31;54,22;4,35;7,28;4,39;5,49;2,93;4,11;3,63
61,54;36,63;8,85;46,35;2,14;6,0;4,47;4,43;1,77;1,51;2,63
98,31;39,87;8,97;51,74;1,71;7,23;4,33;6,25;1,27;5,23;3,69
27,36;36,35;7,67;51,96;3,81;7,21;4,1;6,23;6,5;9,42;5,53
68,35;43,15;4,72;54,9;4,34;8,36;4,4;5,32;4,07;4,86;4,0
80,8;41,47;8,4;56,52;2,52;5,1;4,33;5,16;5,01;5,02;4,13
28,37;36,48;7,91;48,42;0,05;5,59;4,18;4,66;3,31;7,41;4,16
89,58;40,89;7,31;39,84;4,05;3,72;4,07;5,45;2,36;9,53;4,5
55,77;38,36;10,78;51,94;2,27;5,1;4,02;5,87;7,41;7,33;5,17
89,7;42,04;6,54;51,6;3,95;5,88;4,2;5,54;4,44;1,95;3,48
52,37;42,21;10,3;52,76;2,15;4,15;4,44;5,72;6,93;4,06;4,4
50,0;38,33;8,97;34,36;3,02;9,3;4,28;5,05;2,52;6,68;4,03
90,8;36,07;3,63;51,51;2,89;5,37;4,36;5,53;4,09;1,92;3,4
31,06;44,44;7,18;76,68;2,12;6,55;4,29;5,81;4,34;9,16;4,99
33,53;38,45;8,37;41,79;2,08;9,14;4,15;5,74;2,68;8,31;4,5
95,29;37,69;9,27;43,03;2,73;6,96;4,15;4,22;5,25;3,26;3,66
65,79;37,32;11,78;57,57;3,27;4,05;4,13;7,05;1,6;6,21;4,02
24,71;35,81;10,17;69,6;2,3;6,45;4,26;7,07;5,63;8,01;5,26
65,1;41,52;9,68;46,55;2,75;9,89;4,23;4,81;1,78;7,48;4,0
61,1;43,46;6,93;58,9;2,84;5,44;4,01;6,04;5,83;8,29;5,08
32,31;37,41;7,28;48,34;1,68;6,93;4,24;4,42;1,16;5,6;3,36
90,28;38,07;11,74;40,72;2,97;4,55;4,07;6,18;1,24;4,36;3,4
44,91;39,63;9,95;43,05;4,48;3,54;4,05;6,05;7,71;1,25;4,02
78,63;42,56;7,02;56,37;3,28;3,01;4,32;5,33;9,36;3,25;4,64
36,65;35,89;7,56;44,64;3,52;9,33;4,36;5,47;4,59;2,37;3,66
36,81;38,15;7,29;36,21;4,31;8,87;4,13;6,59;6,13;9,27;5,54
77,21;42,83;5,73;50,97;3,42;8,18;4,5;5,42;3,21;1,84;3,22
83,6;36,34;8,22;43,38;3,01;7,4;4,27;5,74;1,81;6,56;3,96
55,57;39,23;9,24;34,6;2,75;7,2;4,13;8,95;7,05;4,99;5,31
30,38;40,33;7,54;39,43;1,3;3,99;4,13;5,73;6,19;7,86;5,0
59,54;35,92;5,17;43,36;2,93;9,6;4,23;6,13;1,18;7,1;4,06
73,17;38,33;8,01;56,96;2,32;8,65;4,37;7,69;7,37;7,88;5,75
66,93;36,44;7,69;52,07;2,14;9,11;4,34;6,06;6,49;3,31;4,35
78,47;35,93;5,7;53,9;3,18;5,44;4,17;7,35;8,53;7,72;5,8
97,64;37,0;8,84;44,08;3,78;7,31;4,24;6,27;5,52;8,53;5,2
85,48;41,71;4,24;42,62;3,32;6,38;4,25;5,98;5,19;7,59;4,87
86,3;40,05;9,85;64,21;3,1;7,41;4,34;5,68;3,86;8,05;4,66
76,81;38,96;8,75;49,99;2,54;9,14;4,32;3,74;9,35;8,66;5,53
37,01;40,1;8,41;73,87;3,09;4,77;4,09;5,44;4,95;5,13;4,16
66,98;42,62;7,39;51,16;3,72;3,92;4,1;5,21;9,68;1,58;4,33
67,49;35,9;7,45;44,46;2,57;3,53;4,13;7,21;4,71;9,87;5,39
65,07;41,97;7,82;65,47;4,72;5,08;4,0;6,24;9,84;6,38;5,53
54,89;36,37;10,25;56,35;3,83;7,12;4,5;6,82;3,3;6,79;4,48
89,38;43,04;8,12;36,9;3,95;3,0;4,21;5,64;6,69;2,08;3,92
24,49;44,8;6,4;40,86;1,88;7,01;4,45;6,37;8,02;4,13;4,81
52,33;41,57;8,12;61,46;1,52;7,58;4,22;3,55;6,95;2,44;3,72
99,11;40,69;8,64;69,32;2,25;9,17;4,18;4,42;1,08;7,28;3,72
75,41;40,41;6,14;52,09;3,13;7,47;4,13;6,98;8,65;6,53;5,55
74,99;43,46;7,66;44,59;2,17;3,19;4,22;6,57;1,96;8,27;4,41
59,42;41,25;8,48;43,14;1,98;8,99;4,05;5,72;4,71;3,62;3,94
94,33;36,15;11,15;47,41;3,04;9,79;4,07;6,05;1,41;7,67;4,18
89,27;39,32;8,52;64,94;3,08;4,11;4,02;6,33;7,25;6,44;5,03
70,37;39,32;5,85;32,62;2,49;5,02;4,05;6,54;3,67;1,24;3,34
76,17;42,9;8,08;52,92;3,95;4,75;4,01;6,21;6,75;8,8;5,39
61,88;38,3;11,09;57,5;2,13;9,6;4,04;6,25;2,45;1,66;3,21
84,91;43,14;9,65;59,29;2,71;6,41;4,47;5,64;3,39;4,37;3,77
59,44;41,22;5,66;47,85;3,59;7,13;4,04;5,57;2,79;6,08;3,98
89,52;43,2;4,03;52,42;2,57;5,07;4,43;5,17;3,98;4,56;3,82
60,79;38,6;7,49;47,71;3,48;8,02;4,05;7,82;1,21;3,41;3,6
40,87;36,19;7,25;48,23;2,65;7,43;4,26;4,36;5,65;5,3;4,2
59,49;36,11;10,19;36,53;3,37;9,79;4,4;6,72;8,17;9,9;6,13
20,19;44,74;4,66;43,92;3,3;3,69;4,1;6,99;8,55;2,88;4,72
31,26;39,11;6,57;55,86;3,61;8,11;4,28;7,58;3,11;4,49;4,19
78,39;38,05;8,86;50,27;3,14;5,83;4,07;5,67;3,87;4,72;3,92
84,34;39,71;9,02;59,67;2,19;6,48;4,19;4,99;6,28;5,98;4,56
85,03;37,07;7,44;60,22;0,88;4,77;4,18;5,66;3,72;4,71;3,89
63,02;40,7;8,73;36,94;1,8;4,53;4,48;4,62;6,59;3,64;4,02
94,8;43,98;5,47;51,74;3,67;6,16;4,33;8,21;3,26;4,97;4,41
67,07;43,86;6,86;55,03;2,87;9,82;4,38;6,43;9,23;6,76;5,66
97,27;40,78;7,83;62,2;3,19;7,41;4,26;5,33;3,52;3,08;3,53
61,77;36,62;11,17;65,41;1,7;8,06;4,38;4,79;8,1;4,35;4,59
45,19;41,81;7,24;79,18;4,21;6,68;4,19;7,2;1,65;6,13;4,11
74,45;44,99;6,9;31,61;3,21;5,31;4,21;7,52;6,41;9,05;5,68
80,16;41,42;10,53;55,73;2,86;6,11;4,15;5,78;4,31;4,55;4,02
91,17;42,18;6,76;35,66;1,2;9,97;4,42;5,93;1,89;4,61;3,66
87,52;35,58;8,2;52,44;3,78;4,97;4,49;6,44;1,97;2,28;3,2
56,79;37,93;6,66;40,71;3,26;5,98;4,13;6,84;5,26;8,49;5,2
99,75;36,19;7,76;61,06;2,34;7,12;4,15;5,83;3,5;4,93;3,96
57,07;35,14;7,97;31,08;3,21;8,29;4,09;6,89;4,07;4,24;4,16
44,43;42,44;10,42;36,85;1,96;4,79;4,36;6,0;2,74;8,37;4,51
87,43;41,64;7,53;52,15;3,87;4,38;4,44;7,45;8,87;6,73;5,67
23,76;39,69;8,3;44,29;2,2;4,04;4,31;6,23;8,96;6,43;5,4
30,91;44,73;13,01;40,59;2,79;3,85;4,27;6,2;6,32;6,63;4,9
77,77;35,53;7,37;55,05;2,84;5,07;4,01;5,09;3,49;3,69;3,5
53,4;44,32;5,61;41,41;2,4;5,52;4,4;6,02;6,08;1,49;3,81
32,47;36,96;7,81;48,05;2,77;7,83;4,02;6,25;2,16;8,74;4,53
83,28;44,17;9,32;47,34;3,82;7,62;4,28;5,36;8,8;5,93;5,17
80,32;42,05;10,16;43,6;1,77;4,32;4,12;6,22;1,78;9,36;4,52
55,82;42,84;8,23;61,96;2,31;5,67;4,04;6,77;9,47;1,45;4,6
37,48;35,54;7,93;44,56;3,62;3,57;4,26;5,97;3,07;5,09;3,89
95,6;42,14;13,07;52,48;2,5;7,11;4,23;6,33;6,02;8,73;5,34
33,65;43,47;8,21;51,11;2,2;5,77;4,36;6,98;2,9;2,71;3,62
53,68;43,9;7,92;67,58;3,32;7,52;4,26;4,88;7,55;6,9;5,01
64,79;41,01;9,03;47,49;3,42;4,72;4,16;7,12;4,46;2,92;3,97
51,62;44,38;6,99;46,77;2,59;5,8;4,11;7,07;8,13;7,73;5,66
76,38;43,3;8,7;64,85;2,99;7,6;4,05;5,92;4,69;2,73;3,77
55,06;42,0;6,83;45,99;2,73;8,74;4,01;6,8;9,42;1,52;4,66
37,75;44,77;9,2;42,72;3,41;4,85;4,13;6,31;4,3;4,29;4,04
48,91;42,36;10,25;40,53;2,17;7,72;4,15;6,66;4,54;2,12;3,79
59,34;40,64;10,64;51,72;5,46;6,54;4,33;4,76;9,61;3,91;4,78
67,95;38,65;3,59;61,27;3,45;3,42;4,25;5,4;7,84;4,11;4,53
90,21;44,54;10,59;54,31;3,13;8,95;4,18;5,53;6,57;3,56;4,29
77,48;37,3;9,86;41,09;3,63;6,52;4,38;6,49;8,87;8,81;5,95
22,53;41,78;8,24;48,1;3,1;6,68;4,35;4,77;6,92;4,54;4,37
60,35;39,3;8,87;29,11;3,85;3,6;4,2;6,24;9,45;8,89;5,97
40,42;40,74;4,83;43,29;3,52;3,26;4,05;6,39;1,4;3,73;3,32
89,17;44,39;4,81;50,98;4,32;8,19;4,03;5,27;2,14;3,78;3,35
20,04;36,2;9,22;46,37;3,41;8,13;4,46;5,76;7,95;9,1;5,69
92,1;40,71;6,99;49,28;4,07;7,78;4,1;5,08;3,22;6,75;4,13
57,19;41,28;7,0;44,02;2,98;8,59;4,46;5,95;2,69;6,97;4,26
98,81;43,46;6,77;49,59;4,27;6,68;4,07;6,62;7,81;4,48;4,87
40,23;43,35;9,61;51,18;2,49;8,41;4,33;7,52;7,44;2,36;4,63
54,92;39,11;8,31;39,47;1,71;4,08;4,49;5,28;4,64;5,28;4,08
61,09;39,95;9,39;40,89;2,83;7,77;4,22;6,34;5,02;8,62;5,14
34,22;43,26;8,11;57,12;2,83;4,25;4,4;7,68;5,69;3,16;4,37
79,24;44,22;8,79;59,06;3,88;7,54;4,12;7,32;2,35;8,15;4,68
55,54;39,46;7,8;50,19;4,83;5,11;4,18;6,89;1,68;4,56;3,7
87,15;42,2;6,51;55,1;3,98;5,13;4,33;6,78;8,25;4,02;4,91
71,98;39,35;8,14;49,68;3,67;3,64;4,04;6,09;4,76;4,46;4,08
34,92;35,74;11,29;40,27;1,27;3,53;4,39;7,44;1,19;8,12;4,4
83,88;38,04;10,28;60,14;3,76;8,0;4,42;6,92;7,7;3,45;4,75
61,18;36,74;6,2;62,12;2,14;8,4;4,23;5,88;7,46;9,04;5,63
35,71;41,0;8,42;48,36;3,45;8,7;4,21;4,14;7,91;5,61;4,69
72,06;43,44;6,82;54,08;4,34;4,2;4,47;4,61;3,01;5,82;3,74
76,88;41,77;7,98;51,23;3,15;5,1;4,06;8,29;3,23;6,01;4,56
56,35;42,68;8,97;45,1;3,1;3,08;4,22;5,26;7,09;6,02;4,72
44,91;40,89;8,77;53,6;4,5;3,58;4,12;4,41;2,01;9,69;4,26
66,44;41,53;8,94;38,33;3,35;3,82;4,03;5,64;5,07;9,03;4,97
68,94;38,91;8,13;53,09;3,02;6,57;4,31;5,55;1,42;3,77;3,28
84,56;40,58;3,12;32,97;1,65;8,78;4,47;4,66;2,81;6,47;3,93
80,87;35,67;7,85;34,26;0,86;5,79;4,48;5,5;3,71;2,57;3,44
96,65;35,59;9,24;34,93;2,18;3,18;4,48;4,04;9,34;6,32;4,97
67,26;39,03;10,73;50,01;3,46;6,46;4,2;6,29;4,24;9,69;5,15
72,97;41,28;8,65;59,04;3,83;8,67;4,0;5,32;7,46;6,92;5,05
67,06;38,68;6,66;47,08;2,13;4,4;4,49;5,33;3,88;4,91;3,87
60,29;40,36;9,51;58,16;4,01;4,65;4,23;6,96;8,19;1,71;4,45
59,94;40,73;7,79;51,66;3,17;7,83;4,17;5,74;4,87;9,35;5,12
28,91;36,98;5,38;42,01;2,4;4,15;4,27;7,47;6,76;6,45;5,21
81,36;41,67;6,84;46,48;3,71;6,27;4,11;7,05;6,92;2,51;4,38
58,82;37,57;10,58;37,34;3,47;8,0;4,29;7,5;7,07;2,32;4,54
97,74;43,88;6,33;51,27;3,23;7,63;4,26;6,5;9,05;6,35;5,52
78,2;36,75;9,44;47,46;3,53;8,5;4,18;7,47;9,08;3,44;5,14
94,26;44,96;11,26;36,75;2,66;3,68;4,14;4,61;8,92;5,96;4,94
96,09;36,52;9,6;33,64;2,23;7,37;4,34;7,23;4,41;6,17;4,7
44,01;42,14;8,55;40,55;2,91;8,68;4,4;6,29;3,83;3,17;3,81
44,62;37,55;8,18;55,5;2,29;3,79;4,27;6,09;9,98;3,2;4,92
55,51;40,88;8,61;61,99;2,64;7,31;4,0;6,83;4,87;2,83;3,99
34,98;39,83;9,81;59,08;4,18;7,7;4,05;3,79;1,98;6,68;3,59
37,76;40,59;3,89;43,03;2,85;6,78;4,23;6,23;5,83;8,09;5,15
48,05;41,82;3,4;62,41;2,62;4,12;4,21;6,55;3,88;4,57;4,06
30,08;35,23;8,31;57,82;1,4;5,7;4,15;6,51;5,09;2,15;3,83
60,04;39,42;6,83;53,63;3,65;5,65;4,0;6,39;2,88;9,54;4,82
35,2;35,68;5,21;55,53;3,87;9,12;4,19;6,89;6,38;7,16;5,25
54,0;39,78;6,13;45,83;3,23;3,71;4,41;7,8;3,21;1,74;3,6
64,13;35,38;8,58;19,52;1,08;9,35;4,04;5,58;9,7;9,68;6,13
20,32;42,55;10,05;79,18;2,73;5,47;4,43;6,71;3,01;6,87;4,4
25,89;39,85;6,08;56,54;1,38;7,92;4,11;5,17;5,62;2,21;3,72
78,54;37,68;7,18;33,7;1,93;8,37;4,06;5,55;9,18;2,68;4,6
67,53;35,46;9,66;43,29;2,35;7,33;4,32;6,68;4,58;2,18;3,83
43,46;42,32;6,0;47,51;0,96;4,97;4,05;6,62;3,06;1,41;3,27
51,77;42,12;8,31;26,86;3,3;6,7;4,16;5,34;5,29;8,55;4,94
82,7;44,92;8,61;36,91;3,68;6,69;4,18;5,69;3,37;2,53;3,43
55,11;44,97;7,68;65,0;3,46;6,61;4,28;6,87;1,33;9,11;4,59
33,41;38,78;6,92;45,4;2,83;4,86;4,37;6,8;4,64;8,87;5,15
53,17;37,65;4,63;53,55;1,75;7,18;4,19;4,7;6,18;7,15;4,73
23,26;43,36;6,14;76,11;3,28;9,79;4,08;7,15;8,48;4,33;5,14
57,8;42,43;7,19;64,06;1,11;4,41;4,46;5,4;9,41;6,13;5,24
66,47;43,36;8,82;53,98;3,24;6,12;4,46;6,47;1,35;8,49;4,35
87,62;40,17;8,36;60,47;2,79;9,52;4,13;5,44;3,75;1,63;3,32
61,22;36,33;8,39;61,49;1,92;7,99;4,26;6,07;8,16;5,79;5,16
68,78;42,77;5,14;55,73;2,44;3,43;4,39;6,11;3,1;4,04;3,7
50,51;41,31;9,99;52,67;2,6;6,85;4,23;5,16;6,1;6,59;4,69
60,13;41,34;7,71;69,88;3,62;9,39;4,39;5,8;7,15;1,12;3,98
59,59;35,73;3,81;36,14;0,2;8,93;4,22;6,06;1,09;8,45;4,28
69,07;39,02;5,3;55,99;3,32;5,77;4,1;5,61;1,26;4,54;3,36
63,85;42,99;4,08;54,95;1,2;5,48;4,37;4,82;2,37;6,85;3,9
50,91;41,6;8,18;59,64;1,15;3,11;4,39;5,77;6,16;5,98;4,63
40,3;37,71;8,23;41,0;2,96;6,34;4,33;6,46;1,15;4,89;3,62
61,68;45,0;8,26;45,03;1,69;4,52;4,23;5,11;5,3;1,51;3,46
48,22;40,95;5,64;61,82;4,22;9,65;4,43;7,47;9,76;7,5;6,11
87,08;35,98;5,96;62,12;2,45;7,28;4,48;6,16;8,56;9,7;5,99
29,47;41,93;7,97;47,73;3,25;4,05;4,45;4,21;2,12;7,46;3,81
66,76;38,86;9,34;69,19;3,04;8,7;4,23;6,07;5,62;9,1;5,32
64,58;37,9;7,88;51,16;2,35;5,02;4,35;5,28;7,79;2,3;4,16
60,82;40,69;6,87;28,23;3,87;4,03;4,41;5,87;2,6;3,78;3,51
52,61;37,4;7,74;53,88;3,72;4,41;4,15;5,63;5,97;7,43;4,86
42,57;42,29;5,72;62,41;2,07;7,1;4,0;6,34;6,27;4,1;4,42
22,93;40,17;8,73;38,01;2,4;9,58;4,27;7,13;8,74;5,76;5,51
42,69;41,34;8,86;31,0;3,86;5,58;4,09;6,15;5,99;2,27;3,95
81,33;35,85;8,4;42,45;2,04;9,17;4,13;6,57;2,21;3,36;3,58
22,44;43,68;10,1;60,47;1,66;5,8;4,25;4,53;9,75;9,34;5,83
53,56;35,89;8,84;47,84;2,64;9,97;4,06;6,09;6,16;6,28;4,86
44,61;38,49;6,54;50,85;2,02;8,16;4,36;6,86;4,62;8,91;5,23
38,24;37,83;7,15;43,18;3,16;5,78;4,45;6,02;8,83;5,97;5,25
40,26;41,16;8,83;49,38;3,12;3,57;4,5;6,02;9,78;8,71;5,93
97,66;36,58;12,6;53,92;1,39;9,95;4,41;5,26;2,84;9,84;4,76
61,37;40,33;8,89;39,31;0,12;5,53;4,46;5,45;6,74;8,15;5,15
24,78;43,53;7,31;63,21;3,23;8,24;4,0;6,91;2,51;8,14;4,62
66,92;37,18;6,3;58,52;3,12;4,56;4,14;5,15;8,51;6,58;5,11
25,87;39,75;9,26;52,27;3,05;9,77;4,42;6,53;7,09;5,67;5,03
76,05;38,81;7,83;57,31;1,83;3,17;4,11;6,9;1,09;4,28;3,48
99,39;42,3;9,85;46,94;4,05;4,89;4,12;4,61;6,07;7,29;4,66
20,21;36,43;6,45;55,4;0,83;4,93;4,49;6,19;2,42;2,5;3,28
40,47;38,98;7,16;58,51;1,54;9,76;4,47;6,04;6,93;5,13;4,78
58,66;38,86;8,99;40,27;2,78;9,58;4,24;5,55;4,72;9,87;5,21
84,38;41,88;10,16;35,96;1,08;5,2;4,4;5,37;2,49;2,75;3,21
86,59;36,93;11,88;48,69;2,37;8,8;4,17;8,34;2,54;8,27;4,98
66,23;39,59;5,59;68,27;3,44;3,56;4,3;5,64;3,94;4,72;3,93
23,86;38,21;6,38;62,01;3,14;4,19;4,25;5,33;4,17;1,57;3,29
21,1;43,71;8,49;52,75;1,97;5,32;4,28;5,85;5,8;7,67;4,97
83,19;43,12;6,3;48,4;2,28;7,27;4,17;8,29;3,55;6,73;4,83
56,22;41,61;10,68;69,4;3,11;5,81;4,48;5,95;5,92;1,28;3,71
82,02;36,52;5,95;59,21;3,21;7,12;4,37;7,32;6,52;7,51;5,4
76,34;41,95;10,79;46,81;4,44;9,41;4,38;7,64;3,89;7,8;5,04
64,67;43,75;4,92;44,45;2,04;5,7;4,4;5,91;4,0;1,14;3,3
57,52;36,0;11,27;44,38;4,4;3,7;4,36;6,43;2,27;2,05;3,21
69,64;40,75;5,93;51,13;3,24;8,34;4,01;4,77;2,83;3,21;3,27
36,59;44,51;5,89;57,47;3,54;8,15;4,14;6,6;5,77;3,66;4,34
45,35;39,8;7,03;57,85;3,55;7,84;4,15;5,28;2,05;1,53;2,9
79,41;36,39;7,37;56,57;1,91;8,91;4,31;7,0;5,63;8,43;5,39
73,73;38,95;7,31;40,2;2,98;7,48;4,03;6,91;5,61;9,96;5,59
32,55;36,4;3,9;42,0;3,87;4,64;4,43;7,76;4,43;2,53;4,01
34,86;40,78;7,29;41,84;4,22;5,15;4,06;5,61;2,32;5,25;3,69
20,8;41,55;8,36;44,14;1,73;4,38;4,02;6,55;9,97;3,24;4,98
54,36;39,64;8,43;69,73;3,89;9,19;4,07;5,78;5,16;6,17;4,56
53,76;35,55;7,98;60,66;1,64;6,82;4,45;6,36;6,99;9,06;5,59
76,36;37,99;6,4;41,12;2,2;8,36;4,33;5,46;6,9;6,78;4,99
35,3;44,66;5,86;40,41;2,87;6,87;4,48;4,8;6,56;7,75;4,92
60,31;39,96;7,84;52,81;1,45;6,79;4,48;4,7;3,99;4,77;3,79
70,22;43,97;6,8;59,04;3,23;4,99;4,49;7,39;7,49;1,15;4,27
91,35;43,14;11,07;49,24;1,67;7,83;4,31;5,89;2,84;4,03;3,71
45,72;38,01;10,2;46,65;1,68;8,61;4,46;5,69;6,82;9,54;5,55
84,1;35,47;10,18;63,56;1,8;8,07;4,36;4,62;9,93;5,02;5,06
59,94;39,97;11,36;49,74;3,24;3,26;4,49;6,99;3,81;1,57;3,5
74,8;36,46;7,6;55,04;0,85;6,71;4,04;5,14;6,01;5,28;4,37
68,84;43,94;5,05;49,22;3,87;3,29;4,25;5,0;9,12;3,67;4,61
35,42;44,21;9,48;43,25;4,11;7,39;4,18;4,33;1,01;5,62;3,32
34,09;36,25;7,4;59,46;3,92;7,42;4,33;6,05;6,54;7,75;5,21
44,37;43,13;9,6;45,4;3,64;3,42;4,33;7,06;8,42;8,16;5,79
53,06;36,14;6,14;58,45;3,68;5,78;4,07;5,56;5,26;9,39;5,11
41,1;36,87;10,18;37,51;2,56;6,5;4,36;5,18;6,09;9,49;5,27
51,14;38,1;8,99;46,67;4,86;4,52;4,36;6,49;6,61;6,03;4,9
91,98;36,98;8,92;50,73;3,92;8,17;4,09;6,97;3,53;3,91;4,0
50,6;37,42;10,04;45,24;3,79;9,28;4,02;7,08;8,83;5,28;5,37
60,28;39,83;11,51;42,2;3,0;8,86;4,06;7,82;2,36;7,22;4,61
60,43;42,15;8,46;57,39;3,65;3,09;4,08;5,43;8,55;1,17;4,05
58,44;41,63;7,28;48,66;4,48;7,38;4,46;6,24;4,85;3,32;4,0
51,44;39,52;10,9;33,92;4,39;5,76;4,08;6,64;8,71;9,51;6,04
89,58;42,6;6,63;51,09;2,71;7,92;4,25;6,94;8,61;4,05;5,07
73,65;44,68;9,16;47,52;2,24;7,64;4,35;4,91;4,58;2,0;3,44
64,85;39,84;10,56;49,06;2,14;6,77;4,06;6,03;8,34;1,94;4,35
53,41;37,53;8,1;62,42;4,85;3,27;4,4;7,58;7,74;3,44;4,8
35,29;37,96;6,85;38,65;2,03;3,77;4,45;5,89;5,43;7,74;4,86
35,51;40,48;8,73;52,44;2,55;4,62;4,42;6,64;8,5;2,09;4,51
72,99;42,71;7,01;47,44;3,74;6,56;4,46;6,53;6,06;6,27;4,87
79,74;40,81;7,84;40,47;2,68;6,59;4,4;4,69;3,6;3,83;3,54
50,66;39,52;11,32;46,76;2,36;6,51;4,16;4,92;9,76;5,03;5,04
57,43;35,03;7,57;52,72;3,77;4,72;4,2;5,1;5,5;2,58;3,71
82,84;44,08;8,11;52,48;2,72;6,44;4,45;4,97;8,94;9,91;5,86
34,45;41,54;5,99;52,98;4,26;9,25;4,49;5,66;8,56;4,05;4,8
84,96;38,72;4,82;68,32;1,57;6,91;4,11;6,96;6,72;1,99;4,23
32,52;39,34;8,26;44,71;3,72;5,61;4,42;3,0;5,6;6,29;4,07
67,11;35,97;5,56;51,28;2,08;5,76;4,09;4,59;1,3;7,03;3,66
78,77;40,09;6,55;54,74;2,89;4,39;4,38;6,38;6,3;7,5;5,11
56,84;39,09;7,39;50,28;2,24;3,11;4,34;5,35;9,01;3,99;4,72
67,5;39,95;9,27;42,83;3,76;6,2;4,1;5,29;3,06;2,85;3,32
22,0;41,63;6,03;56,57;3,54;7,19;4,11;7,19;1,47;2,1;3,26
89,22;41,41;9,62;47,24;3,07;4,24;4,25;7,12;6,73;5,08;4,86
64,85;39,03;6,15;61,43;5,45;5,6;4,27;6,6;4,15;7,71;4,8
41,34;38,5;3,2;39,07;2,96;9,43;4,23;5,63;4,65;1,67;3,56
93,93;35,54;6,78;41,34;1,16;4,45;4,33;6,58;3,54;9,21;4,95
38,53;40,14;5,85;39,58;2,88;3,24;4,37;7,27;9,54;4,72;5,36
98,16;43,43;7,92;39,42;2,53;4,59;4,45;4,96;4,3;5,5;4,01
68,85;39,21;8,51;56,98;1,54;6,53;4,09;5,07;9,38;8,84;5,75
46,79;38,5;6,29;43,34;1,77;8,16;4,43;7,04;1,07;7,07;4,17
37,29;41,33;9,34;61,84;3,18;8,96;4,29;5,06;2,81;6,16;3,98
72,36;38,44;8,35;46,02;3,39;3,01;4,35;6,33;3,03;7,97;4,52
33,94;35,04;10,52;56,07;1,74;3,28;4,14;6,36;2,05;3,04;3,32
76,04;37,31;11,06;43,2;3,3;3,02;4,3;5,04;7,96;5,29;4,72
55,23;39,37;6,44;56,34;4,23;6,51;4,41;6,89;8,42;9,28;6,03
58,09;41,71;11,21;61,93;3,39;5,47;4,46;3,45;6,62;2,95;3,68
40,24;39,84;5,95;48,61;3,34;5,19;4,3;5,87;6,43;2,16;4,0
31,01;38,52;9,19;55,84;3,31;6,24;4,07;5,83;6,86;9,66;5,55
73,57;43,13;5,73;44,6;3,32;4,04;4,25;4,7;9,7;1,56;4,26
39,12;35,94;8,94;55,12;4,98;6,69;4,37;5,7;8,17;5,54;5,0
72,04;40,09;10,1;49,34;3,05;8,35;4,12;5,89;4,65;4,15;4,07
87,81;36,79;6,87;42,66;2,99;4,58;4,4;4,81;7,88;3,23;4,26
70,42;37,58;10,84;43,57;3,46;8,99;4,25;5,39;1,77;4,23;3,45
79,12;44,94;10,13;36,96;2,39;8,86;4,16;7,33;5,12;8,43;5,33
97,5;35,39;8,05;51,03;2,4;5,08;4,49;6,44;7,72;1,2;4,14
24,5;37,41;7,45;52,11;1,74;3,66;4,42;4,37;5,59;6,77;4,4
96,56;42,23;6,98;42,39;2,77;5,49;4,18;6,29;7,77;4,46;4,79
73,25;42,85;7,77;16,48;3,03;6,89;4,25;6,5;3,3;5,0;4,09
64,99;42,63;6,53;48,39;4,3;5,12;4,02;5,98;9,89;8,59;5,94
61,08;39,54;7,54;59,48;3,2;8,61;4,33;5,79;8,18;3,13;4,59
89,23;39,93;9,45;62,21;3,68;6,42;4,3;6,04;6,79;5,52;4,8
64,31;36,97;9,72;51,38;1,1;6,31;4,21;6,48;9,46;1,69;4,63
39,05;37,85;8,39;42,37;4,13;5,87;4,41;6,69;8,43;8,81;5,88
25,96;35,47;7,01;41,4;4,84;8,51;4,13;5,63;1,74;9,66;4,54
64,62;44,81;8,08;57,2;4,21;4,95;4,44;8,17;6,24;2,48;4,45
89,49;36,56;8,59;37,36;2,57;6,59;4,04;6,31;7,74;6,31;5,15
98,32;42,47;8,92;51,35;2,12;5,56;4,01;6,64;9,85;5,17;5,39
74,94;40,3;8,82;44,15;3,01;8,19;4,12;5,36;4,24;9,01;4,85
